5.58558,63.6396255493164,87.7586364746094,143.47021484375,216.403778076172,91.9913024902344,63.1815872192383,92.8643188476562,204.283950805664,259.433227539062,266.722961425781,96.2763977050781,49999.98828125,118.656272888184,642.544311523438,91.3194732666016,49999.98828125,2.10011926805622
5.68568,63.5689392089844,87.7203369140625,144.376022338867,215.845184326172,91.9125823974609,62.8657302856445,92.4271697998047,203.147476196289,257.664642333984,266.042144775391,95.7505340576172,49999.98828125,117.81258392334,628.656616210938,91.7138214111328,49999.98828125,2.09135079735226
5.78578,63.4982833862305,87.6423721313477,145.196426391602,215.379486083984,92.3479766845703,62.9005966186523,92.4670639038086,202.243255615234,254.911178588867,264.740661621094,95.2260284423828,49999.98828125,118.732582092285,629.281372070312,91.4766693115234,49999.98828125,2.11645463790165
5.88588,63.8155822753906,87.5663070678711,144.850006103516,215.615509033203,92.0308380126953,62.7604179382324,92.7055740356445,201.253387451172,254.653289794922,266.349914550781,94.5428771972656,49999.98828125,118.887733459473,621.608764648438,91.55712890625,49999.98828125,2.10678912241635
5.98598,63.6039428710938,88.1855316162109,144.505294799805,216.357635498047,91.7150115966797,62.4806823730469,92.5466232299805,201.073608398438,254.138427734375,261.037536621094,94.7034759521484,49999.98828125,118.772216796875,603.088500976562,91.4768295288086,49999.98828125,2.1048334507052
6.087081,63.4983901977539,88.0689544677734,144.376266479492,216.594314575195,92.0307464599609,62.7604866027832,92.149528503418,201.299194335938,251.950073242188,261.598083496094,93.8216171264648,49999.98828125,118.34895324707,597.748779296875,91.7538681030273,49999.98828125,2.06802247619257
6.187181,63.6393814086914,88.4579391479492,146.762390136719,219.370452880859,93.5631332397461,63.0442924499512,92.2295227050781,201.432510375977,248.124435424805,259.153869628906,93.6226501464844,49999.98828125,117.926452636719,594.229370117188,91.5167694091797,49999.98828125,2.10234086511821
6.287281,63.6040840148926,87.9918365478516,146.721008300781,217.339630126953,91.8325958251953,62.2008781433105,92.0707702636719,200.535919189453,245.837966918945,259.215942382812,93.6625137329102,49999.98828125,117.660179138184,582.635925292969,90.9642944335938,49999.98828125,2.07540141925829
6.387381,63.2871017456055,88.3026504516602,145.590850830078,213.913726806641,91.5952911376953,62.1301689147949,90.649772644043,199.554656982422,244.946136474609,259.89013671875,93.582633972168,49999.98828125,116.705520629883,573.924255371094,91.3192291259766,49999.98828125,2.29031870093062
6.487481,62.725513458252,87.0625305175781,142.185943603516,208.106170654297,90.8458099365234,61.8158073425293,88.6917190551758,198.800094604492,249.779861450195,258.148254394531,93.7823638916016,49999.98828125,115.078750610352,583.627502441406,90.5700302124023,49999.98828125,2.21915797779297
6.588582,62.3053970336914,86.3294906616211,140.741027832031,206.993240356445,90.7275466918945,61.57177734375,87.7587509155273,198.621353149414,248.140167236328,259.601898193359,92.9050521850586,49999.98828125,114.027000427246,585.801391601562,90.0214996337891,49999.98828125,2.21267961871838
6.688682,62.1997680664062,85.6388702392578,138.342208862305,207.270095825195,90.5704193115234,61.1537590026855,87.3325958251953,197.738067626953,246.519653320312,256.335327148438,92.0314254760742,49999.98828125,113.577819824219,556.464477539062,89.7073669433594,49999.98828125,2.09007552324991
6.788782,62.1300659179688,85.2548980712891,137.297210693359,205.564544677734,89.9829025268555,61.2931594848633,87.0238800048828,197.297332763672,245.697021484375,253.348297119141,91.2399215698242,49999.98828125,113.651657104492,580.401245117188,90.4132995605469,49999.98828125,2.00232184651962
6.888882,62.1998405456543,85.4854125976562,137.633743286133,204.831573486328,90.0605621337891,61.0865898132324,86.0220108032227,200.673797607422,244.321975708008,247.53742980957,90.6882858276367,49999.98828125,113.764221191406,592.009399414062,91.2794952392578,49999.98828125,2.50196705717253
6.988982,61.5022087097168,86.1775131225586,137.382232666016,205.200836181641,89.6678009033203,61.0240364074707,86.1373596191406,201.073471069336,243.388824462891,247.96208190918,90.5704193115234,49999.98828125,113.764305114746,613.958679199219,91.9121017456055,49999.98828125,2.45826471873796
7.090083,61.9905776977539,85.5623168945312,139.94938659668,205.111114501953,89.3156509399414,60.8067932128906,85.9452972412109,200.267929077148,244.143478393555,243.224853515625,89.3553466796875,49999.98828125,112.127243041992,574.578369140625,91.676025390625,49999.98828125,2.12035197757554
