44.016973,65.0194549560547,51.8935852050781,79.4395904541016,63.5387687683105,142.486419677734,154.12451171875,1881.13403320312,129.83056640625,49999.98828125,710.724975585938,209.595794677734,74.3545684814453,121.330101013184,168.504913330078,95.2266845703125,116.705772399902,-0.349700749566015
44.117073,64.7354278564453,52.3653869628906,79.0936889648438,63.1816215515137,142.399108886719,149.733688354492,1855.48803710938,129.630401611328,49999.98828125,691.943481445312,208.801559448242,73.9059600830078,120.51171875,167.290985107422,94.6231994628906,116.857299804688,-0.350004261747797
44.218174,64.7353515625,52.0751037597656,78.7869720458984,62.9708251953125,142.356674194336,140.744750976562,1793.69506835938,129.870697021484,49999.98828125,694.849426269531,208.057571411133,73.6818084716797,120.745040893555,167.664093017578,94.9040985107422,116.363647460938,-0.31705659154966
44.318274,64.8418350219727,52.0388107299805,79.0935287475586,62.8653793334961,141.801803588867,139.178894042969,1752.35974121094,129.208435058594,49999.98828125,684.784057617188,207.50048828125,73.5701370239258,120.745040893555,167.664138793945,95.2264404296875,116.250183105469,-0.302954081821675
44.418374,64.3460693359375,52.1838302612305,78.8636322021484,62.514965057373,142.185699462891,138.633499145508,1718.86291503906,128.802993774414,49999.98828125,690.116882324219,208.568572998047,73.8683395385742,120.356307983398,167.852142333984,95.1051635742188,116.743141174316,-0.316546551350243
44.518474,64.5585556030273,51.8208312988281,77.8312911987305,62.1655654907227,141.121688842773,138.047912597656,1684.7841796875,128.485076904297,49999.98828125,678.02392578125,208.988967895508,73.4213104248047,119.388732910156,167.602416992188,94.7841644287109,116.667373657227,-0.356003462686927
44.618574,64.3114166259766,52.1474380493164,78.5564346313477,61.8857536315918,141.4189453125,138.047317504883,1661.63122558594,128.380767822266,49999.98828125,667.72216796875,208.989288330078,73.4210433959961,120.278823852539,167.383590698242,94.6631317138672,116.173751831055,-0.338661019821204
44.719675,64.2397766113281,51.3139762878418,78.0211639404297,62.2349166870117,141.248565673828,138.047637939453,1616.748046875,128.180145263672,49999.98828125,669.675964355469,208.103729248047,73.2353210449219,119.698776245117,167.337432861328,94.5425567626953,116.363563537598,-0.311802145378412
44.819775,64.134147644043,51.8569831848145,77.7169647216797,62.2722663879395,140.489883422852,138.00553894043,1668.81665039062,128.494903564453,49999.98828125,677.759948730469,207.038772583008,73.0866012573242,119.929809570312,167.195281982422,93.8623580932617,116.325454711914,-0.315349644762708
44.919875,64.0645294189453,51.5309944152832,77.9450912475586,61.8855819702148,140.69856262207,137.755432128906,1643.02172851562,127.736915588379,49999.98828125,672.943420410156,206.668731689453,73.6450347900391,119.891151428223,167.511077880859,94.3021621704102,115.870895385742,-0.30771534041269
